id_discente;curso;turno;ano_ingresso;idade_ingresso;escola_publica;forma_ingresso;acao_afirmativa;sexo;cor_raca;estado_civil;media_global_aluno;media_global_curso;percentual_integralizado;trancamentos;mobilidade;total_componentes;total_reprovacao;total_aprovacao;percentagem_frequencia;percentagem_reprovacao;reprovacoes_rm;reprovacoes_rf;reprovacoes_rmf;percentagem_aprovacao;qtd_semestres;motivo_inativacao;status;faixa_etaria;acao_afirmativa_
795739;Engenharia De Software;Noturno;2014;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.87;5.48;100.0;0;0.0;46;2;44;89.99;4.35;2;0;0;95.65;10;Conclusão;Graduado;Até 18;0
795740;Engenharia De Software;Noturno;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.75;5.48;100.0;0;0.0;47;3;44;96.08;6.38;3;0;0;93.62;9;Conclusão;Graduado;Até 18;0
795741;Engenharia De Software;Noturno;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.89;5.48;100.0;0;0.0;45;1;44;94.38;2.22;1;0;0;97.78;9;Conclusão;Graduado;Até 18;0
795844;Sistemas De Informação;Noturno;2014;39;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);1.08;5.32;0.0;0;0.0;5;5;0;53.13;100.0;2;0;3;0.0;1;Excluído;Excluído;Entre 31 e 40;1
795926;Sistemas De Informação;Noturno;2014;27;Sim;Processo Seletivo;RI;Masculino;Pardo;Solteiro(A);6.16;5.32;100.0;0;0.0;56;15;41;86.51;26.79;14;0;1;73.21;16;Conclusão;Graduado;Entre 25 e 27;1
795938;Ciência Da Computação;Integral;2014;17;Não;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);6.21;5.03;100.0;0;0.0;59;18;41;84.97;30.51;18;0;0;69.49;14;Conclusão;Graduado;Até 18;0
796065;Ciência Da Computação;Integral;2014;19;Sim;Processo Seletivo;RI;Masculino;Branco;Solteiro(A);5.08;5.03;89.36;0;0.0;65;26;39;79.95;40.0;21;0;5;60.0;14;Ativo;Ativo;Entre 19 e 21;1
796070;Engenharia De Software;Noturno;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);7.34;5.48;100.0;0;0.0;47;3;44;92.92;6.38;3;0;0;93.62;10;Conclusão;Graduado;Até 18;0
796145;Ciência Da Computação;Integral;2014;18;Sim;Processo Seletivo;RS-PPI;Feminino;Pardo;Solteiro(A);3.4;5.03;7.97;0;0.0;17;13;4;92.28;76.47;13;0;0;23.53;5;Excluído;Excluído;Até 18;1
796162;Sistemas De Informação;Noturno;2014;24;Sim;Processo Seletivo;RI;Masculino;Branco;Solteiro(A);5.62;5.32;98.93;0;0.0;47;16;31;78.45;34.04;14;0;2;65.96;12;Ativo;Ativo;Entre 21 e 24;1
796165;Sistemas De Informação;Noturno;2014;19;Sim;Processo Seletivo;RS-PPI;Feminino;Pardo;Solteiro(A);4.76;5.32;8.53;1;0.0;8;4;4;92.38;50.0;4;0;0;50.0;2;Mudança de curso;Excluído;Entre 19 e 21;1
796166;Sistemas De Informação;Noturno;2014;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);5.88;5.32;100.0;0;0.0;49;14;35;77.12;28.57;10;0;4;71.43;13;Ativo;Ativo;Até 18;0
796172;Sistemas De Informação;Noturno;2014;17;Sim;Processo Seletivo;RS-PPI;Masculino;Pardo;Solteiro(A);3.84;5.32;59.5;0;0.0;66;40;26;73.21;60.61;21;0;19;39.39;14;Ativo;Ativo;Até 18;1
796182;Sistemas De Informação;Noturno;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.22;5.32;71.36;0;0.0;51;21;30;78.83;41.18;11;0;10;58.82;12;Ativo;Ativo;Até 18;0
796191;Ciência Da Computação;Integral;2014;20;Sim;Processo Seletivo;RI;Masculino;Branco;Solteiro(A);5.84;5.03;100.0;0;0.0;66;26;40;82.38;39.39;22;0;4;60.61;14;Conclusão;Graduado;Entre 19 e 21;1
796192;Ciência Da Computação;Integral;2014;24;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);1.96;5.03;4.25;1;0.0;12;10;2;54.17;83.33;2;0;8;16.67;4;Excluído;Excluído;Entre 21 e 24;0
796193;Ciência Da Computação;Integral;2014;18;Sim;Processo Seletivo;RI;Feminino;Branco;Solteiro(A);3.73;5.03;4.25;0;0.0;13;11;2;91.11;84.62;11;0;0;15.38;3;Excluído;Excluído;Até 18;1
796194;Ciência Da Computação;Integral;2014;21;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);3.61;5.03;28.72;1;0.0;24;15;9;75.05;62.5;8;0;7;37.5;6;Excluído;Excluído;Entre 19 e 21;0
796248;Engenharia De Software;Noturno;2014;27;Não;Portador De Diploma;Ampla Concorrência;Feminino;Branco;Solteiro(A);4.5;5.48;20.0;1;0.0;18;8;10;73.44;44.44;4;0;4;55.56;9;Ativo;Ativo;Entre 25 e 27;0
796310;Ciência Da Computação;Integral;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.8;5.03;29.78;1;0.0;34;21;13;77.48;61.76;16;0;5;38.24;10;Ativo;Ativo;Até 18;0
796361;Ciência Da Computação;Integral;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);3.77;5.03;38.29;1;0.0;58;40;18;79.9;68.97;26;0;14;31.03;12;Ativo;Ativo;Até 18;0
796379;Sistemas De Informação;Noturno;2014;32;Sim;Sisu;RI;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 31 e 40;1
796411;Ciência Da Computação;Integral;2014;17;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);5.07;5.03;38.29;1;0.0;35;17;18;80.4;48.57;12;0;5;51.43;9;Mudança de curso;Excluído;Até 18;1
796418;Engenharia De Software;Noturno;2014;18;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);7.35;5.48;100.0;0;0.0;47;4;43;88.18;8.51;4;0;0;91.49;10;Conclusão;Graduado;Até 18;1
796423;Sistemas De Informação;Noturno;2014;20;Sim;Sisu;RI-PPI;Masculino;Preto;Solteiro(A);5.35;5.32;62.93;0;0.0;51;21;30;85.22;41.18;18;0;3;58.82;13;Ativo;Ativo;Entre 19 e 21;1
796436;Engenharia De Software;Noturno;2014;18;Sim;Sisu;RS;Masculino;Branco;Solteiro(A);4.78;5.48;64.0;1;0.0;54;28;26;76.91;51.85;17;0;11;48.15;11;Ativo;Ativo;Até 18;1
796519;Engenharia De Software;Noturno;2014;17;Não;Sisu;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
796607;Engenharia De Software;Noturno;2014;18;Sim;Processo Seletivo;RS-PPI;Masculino;Pardo;Solteiro(A);6.39;5.48;100.0;0;0.0;57;14;43;86.42;24.56;11;0;3;75.44;12;Conclusão;Graduado;Até 18;1
796608;Engenharia De Software;Noturno;2014;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);2.47;5.48;8.0;1;0.0;28;24;4;78.02;85.71;16;0;8;14.29;6;Excluído;Excluído;Até 18;0
796785;Sistemas De Informação;Noturno;2014;18;Não;Processo Seletivo;Ampla Concorrência;Feminino;Amarelo;Solteiro(A);5.7;5.32;77.86;0;0.0;65;27;38;77.54;41.54;18;0;9;58.46;15;Ativo;Ativo;Até 18;0
796908;Sistemas De Informação;Noturno;2014;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Amarelo;Solteiro(A);4.48;5.32;54.4;1;0.0;51;26;25;74.34;50.98;15;0;11;49.02;12;Ativo;Ativo;Entre 19 e 21;0
796929;Ciência Da Computação;Integral;2014;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);1.44;5.03;0.0;1;0.0;5;5;0;70.63;100.0;3;0;2;0.0;1;Excluído;Excluído;Entre 19 e 21;0
796930;Ciência Da Computação;Integral;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);6.01;5.03;100.0;0;0.0;64;19;45;88.43;29.69;19;0;0;70.31;12;Conclusão;Graduado;Até 18;0
797012;Ciência Da Computação;Integral;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);3.77;5.03;47.73;0;0.0;59;36;23;81.21;61.02;30;0;6;38.98;14;Ativo;Ativo;Até 18;0
797039;Sistemas De Informação;Noturno;2014;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;11.25;100.0;0;0;5;0.0;1;Excluído;Excluído;Até 18;0
797085;Ciência Da Computação;Integral;2014;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.99;5.03;100.0;0;0.0;63;18;45;85.29;28.57;14;0;4;71.43;13;Ativo;Ativo;Até 18;0
797257;Ciência Da Computação;Integral;2015;21;Não;Transferência;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.57;5.03;85.1;0;0.0;62;33;29;85.7;53.23;23;0;10;46.77;11;Ativo;Ativo;Entre 19 e 21;0
797388;Sistemas De Informação;Noturno;2015;33;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.59;5.32;39.46;1;0.0;29;10;19;85.6;34.48;5;0;5;65.52;8;Ativo;Ativo;Entre 31 e 40;0
797393;Engenharia De Software;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);7.66;5.48;9.18;1;0.0;5;1;4;93.13;20.0;1;0;0;80.0;1;Excluído;Excluído;Até 18;0
797394;Sistemas De Informação;Noturno;2015;19;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);7.0;5.32;100.0;0;0.0;52;10;42;86.87;19.23;9;0;1;80.77;13;Ativo;Ativo;Entre 19 e 21;0
797407;Sistemas De Informação;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.79;5.32;70.4;0;0.0;48;16;32;80.87;33.33;8;0;8;66.67;10;Ativo;Ativo;Até 18;0
797408;Sistemas De Informação;Noturno;2015;18;Sim;Sisu;RS;Masculino;Pardo;Solteiro(A);6.44;5.32;38.4;1;0.0;28;11;17;92.34;39.29;10;0;1;60.71;8;Ativo;Ativo;Até 18;1
797423;Engenharia De Software;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.57;5.48;10.0;0;0.0;16;11;5;88.09;68.75;9;0;2;31.25;4;Mudança de curso;Excluído;Até 18;0
797435;Sistemas De Informação;Noturno;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.72;5.32;48.0;1;0.0;33;10;23;78.84;30.3;3;0;7;69.7;8;Excluído;Excluído;Entre 19 e 21;0
797439;Engenharia De Software;Noturno;2015;18;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);8.82;5.48;100.0;0;0.0;44;0;44;99.47;0.0;0;0;0;100.0;8;Conclusão;Graduado;Até 18;1
797448;Engenharia De Software;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);7.98;5.48;10.0;1;0.0;5;0;5;91.88;0.0;0;0;0;100.0;1;Excluído;Excluído;Até 18;0
797454;Engenharia De Software;Noturno;2015;41;Sim;Sisu;RS-PPI;Masculino;Pardo;Divorciado/Separado(A);2.31;4.4;4.0;1;0.0;15;12;3;61.74;80.0;2;0;10;20.0;5;Mudança de curso;Excluído;Maior que 41;1
797462;Engenharia De Software;Noturno;2015;24;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.74;5.48;10.0;1;0.0;15;10;5;62.92;66.67;4;0;6;33.33;3;Excluído;Excluído;Entre 21 e 24;0
797464;Sistemas De Informação;Noturno;2015;19;Sim;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);8.24;5.32;100.0;0;0.0;44;2;42;86.38;4.55;2;0;0;95.45;9;Conclusão;Graduado;Entre 19 e 21;0
797465;Sistemas De Informação;Noturno;2015;36;Sim;Sisu;RS;Masculino;Pardo;Solteiro(A);7.69;5.32;100.0;0;0.0;34;2;32;93.44;5.88;2;0;0;94.12;10;Conclusão;Graduado;Entre 31 e 40;1
797489;Sistemas De Informação;Noturno;2015;21;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);8.66;5.32;100.0;0;1.0;35;0;35;86.86;0.0;0;0;0;100.0;7;Conclusão;Graduado;Entre 19 e 21;0
797517;Sistemas De Informação;Noturno;2015;23;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.84;5.32;0.0;1;0.0;12;12;0;19.53;100.0;1;0;11;0.0;4;Excluído;Excluído;Entre 21 e 24;0
797518;Sistemas De Informação;Noturno;2015;25;Não;Sisu;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);4.97;5.32;11.36;1;0.0;9;4;5;56.6;44.44;0;0;4;55.56;5;Excluído;Excluído;Entre 25 e 27;0
797520;Ciência Da Computação;Integral;2015;19;Sim;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.05;5.03;40.29;1;0.0;40;23;17;87.81;57.5;23;0;0;42.5;8;Ativo;Ativo;Entre 19 e 21;0
797524;Ciência Da Computação;Integral;2015;20;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);3.48;5.03;14.89;0;0.0;7;6;1;78.37;85.71;2;0;4;14.29;2;Excluído;Excluído;Entre 19 e 21;1
797529;Sistemas De Informação;Noturno;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);2.08;5.32;2.13;1;0.0;5;4;1;43.13;80.0;0;0;4;20.0;1;Excluído;Excluído;Entre 19 e 21;0
797536;Sistemas De Informação;Noturno;2015;24;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;5.63;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 21 e 24;0
797537;Sistemas De Informação;Noturno;2015;19;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);5.77;5.32;42.06;1;0.0;30;11;19;72.54;36.67;4;0;7;63.33;7;Ativo;Ativo;Entre 19 e 21;1
797573;Sistemas De Informação;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.53;5.32;12.8;0;0.0;10;4;6;94.06;40.0;4;0;0;60.0;2;Mudança de curso;Excluído;Até 18;0
797593;Ciência Da Computação;Integral;2015;18;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;1
797606;Engenharia De Software;Noturno;2015;20;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);4.88;5.48;58.0;1;0.0;37;12;25;74.62;32.43;2;0;10;67.57;10;Ativo;Ativo;Entre 19 e 21;1
797607;Ciência Da Computação;Integral;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.53;5.03;46.8;1;0.0;46;25;21;70.21;54.35;8;1;16;45.65;9;Ativo;Ativo;Entre 19 e 21;0
797610;Sistemas De Informação;Noturno;2015;23;Não;Sisu;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.28;5.32;70.13;0;0.0;55;28;27;70.12;50.91;11;0;17;49.09;14;Ativo;Ativo;Entre 21 e 24;0
797611;Sistemas De Informação;Noturno;2015;20;Sim;Sisu;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);4.69;5.32;11.73;1;0.0;12;6;6;63.67;50.0;0;0;6;50.0;5;Excluído;Excluído;Entre 19 e 21;0
797630;Sistemas De Informação;Noturno;2015;31;Não;Sisu;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 31 e 40;0
797632;Ciência Da Computação;Integral;2015;19;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);7.24;5.03;95.74;0;0.0;50;7;43;85.69;14.0;5;0;2;86.0;11;Ativo;Ativo;Entre 19 e 21;1
797643;Sistemas De Informação;Noturno;2015;23;Sim;Sisu;Ampla Concorrência;Masculino;Branco;Casado(A);4.12;5.32;25.13;1;0.0;26;15;11;63.34;57.69;3;1;11;42.31;8;Ativo;Ativo;Entre 21 e 24;0
797650;Sistemas De Informação;Noturno;2015;26;Sim;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);3.0;5.32;0.0;0;0.0;5;5;0;54.38;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 25 e 27;0
797656;Engenharia De Software;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);7.15;5.48;90.81;1;0.0;47;9;38;84.99;19.15;5;0;4;80.85;9;Ativo;Ativo;Até 18;0
797660;Ciência Da Computação;Integral;2015;23;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.03;5.03;18.08;0;0.0;3;3;0;22.92;100.0;0;0;3;0.0;1;Excluído;Excluído;Entre 21 e 24;0
797668;Ciência Da Computação;Integral;2015;18;Sim;Sisu;RS;Masculino;Não Informado;Solteiro(A);7.5;5.03;100.0;0;0.0;54;8;46;95.49;14.81;8;0;0;85.19;10;Conclusão;Graduado;Até 18;1
797669;Engenharia De Software;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);8.13;5.48;100.0;0;0.0;44;0;44;93.67;0.0;0;0;0;100.0;8;Conclusão;Graduado;Até 18;0
797672;Ciência Da Computação;Integral;2015;26;Não;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);4.23;5.03;14.89;0;0.0;17;10;7;68.02;58.82;3;0;7;41.18;4;Excluído;Excluído;Entre 25 e 27;0
797675;Sistemas De Informação;Noturno;2015;27;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.71;5.32;93.4;1;0.0;55;14;41;70.43;25.45;2;0;12;74.55;11;Ativo;Ativo;Entre 25 e 27;0
797676;Ciência Da Computação;Integral;2015;17;Não;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);6.55;5.03;81.91;0;0.0;47;15;32;78.1;31.91;15;0;0;68.09;11;Ativo;Ativo;Até 18;0
797715;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Preto;Solteiro(A);5.39;5.03;67.02;0;0.0;48;21;27;75.44;43.75;12;0;9;56.25;12;Ativo;Ativo;Até 18;0
797734;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
797735;Ciência Da Computação;Integral;2015;26;Sim;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.8;5.03;100.0;0;0.0;54;18;36;75.15;33.33;3;0;15;66.67;11;Conclusão;Graduado;Entre 25 e 27;0
797760;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
797787;Ciência Da Computação;Integral;2015;21;Sim;Sisu;RI-PPI;Masculino;Não Informado;Solteiro(A);5.34;5.03;91.48;0;0.0;65;30;35;86.03;46.15;30;0;0;53.85;14;Ativo;Ativo;Entre 19 e 21;1
797798;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
797804;Ciência Da Computação;Integral;2015;17;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;1
797886;Ciência Da Computação;Integral;2015;21;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);5.52;5.03;4.25;0;0.0;5;3;2;98.13;60.0;3;0;0;40.0;1;Excluído;Excluído;Entre 19 e 21;1
797905;Ciência Da Computação;Integral;2015;18;Sim;Sisu;RS;Masculino;Não Informado;Solteiro(A);7.64;5.03;100.0;0;0.0;50;7;43;87.21;14.0;7;0;0;86.0;11;Conclusão;Graduado;Até 18;1
798090;Engenharia De Software;Noturno;2015;18;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);0.0;5.48;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;1
798117;Engenharia De Software;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.0;5.48;4.0;0;0.0;5;3;2;87.5;60.0;2;0;1;40.0;1;Excluído;Excluído;Até 18;0
798138;Sistemas De Informação;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.23;5.32;10.66;1;0.0;10;5;5;81.25;50.0;2;0;3;50.0;3;Excluído;Excluído;Até 18;0
798142;Sistemas De Informação;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Feminino;Pardo;Solteiro(A);6.45;5.32;95.73;0;0.0;54;18;36;77.35;33.33;13;0;5;66.67;13;Conclusão;Graduado;Até 18;0
798143;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);3.94;5.03;13.82;1;0.0;18;11;7;89.06;61.11;11;0;0;38.89;4;Excluído;Excluído;Até 18;0
798146;Engenharia De Software;Noturno;2015;24;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);0.1;5.48;0.0;0;0.0;5;5;0;38.13;100.0;1;0;4;0.0;1;Excluído;Excluído;Entre 21 e 24;1
798153;Sistemas De Informação;Noturno;2015;20;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.4;5.32;73.5;0;0.0;55;21;34;80.23;38.18;13;0;8;61.82;12;Ativo;Ativo;Entre 19 e 21;0
798213;Sistemas De Informação;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;5.32;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
798274;Ciência Da Computação;Integral;2015;29;Sim;Portador De Diploma;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.12;5.03;20.21;1;0.0;4;2;2;97.85;50.0;2;0;0;50.0;0;Excluído;Excluído;Entre 28 e 30;0
798322;Sistemas De Informação;Noturno;2015;29;Sim;Sisu;RS-PPI;Masculino;Pardo;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;28.75;100.0;1;0;4;0.0;1;Excluído;Excluído;Entre 28 e 30;1
798344;Sistemas De Informação;Noturno;2015;18;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);3.81;5.32;12.8;0;0.0;17;11;6;70.4;64.71;5;0;6;35.29;4;Mudança de curso;Excluído;Até 18;0
798398;Ciência Da Computação;Integral;2015;45;Sim;Sisu;RI-PPI;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Maior que 41;1
798411;Sistemas De Informação;Noturno;2015;20;Sim;Sisu;RI;Masculino;Pardo;Solteiro(A);6.03;5.32;88.8;0;0.0;57;19;38;81.63;33.33;7;0;12;66.67;13;Ativo;Ativo;Entre 19 e 21;1
798426;Ciência Da Computação;Integral;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);6.63;5.03;88.96;0;0.0;55;11;44;81.34;20.0;5;0;6;80.0;13;Ativo;Ativo;Entre 19 e 21;0
798447;Sistemas De Informação;Noturno;2015;21;Não;Sisu;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.95;5.32;42.66;1;0.0;37;16;21;81.62;43.24;7;0;9;56.76;8;Ativo;Ativo;Entre 19 e 21;0
798465;Ciência Da Computação;Integral;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.44;5.03;0.0;0;0.0;7;7;0;43.75;100.0;1;0;6;0.0;2;Excluído;Excluído;Entre 19 e 21;0
798467;Sistemas De Informação;Noturno;2015;29;Sim;Sisu;RI-PPI;Masculino;Pardo;Casado(A);4.39;5.32;26.66;1;0.0;18;9;9;57.46;50.0;3;0;6;50.0;7;Ativo;Ativo;Entre 28 e 30;1
798489;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);5.61;5.03;87.23;0;0.0;52;20;32;77.6;38.46;19;0;1;61.54;12;Ativo;Ativo;Até 18;0
798503;Ciência Da Computação;Integral;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Amarelo;Solteiro(A);3.05;5.03;23.4;1;0.0;46;35;11;66.48;76.09;15;0;20;23.91;10;Ativo;Ativo;Entre 19 e 21;0
798509;Sistemas De Informação;Noturno;2015;36;Não;Sisu;Ampla Concorrência;Feminino;Branco;Divorciado/Separado(A);0.0;5.32;0.0;0;0.0;5;5;0;5.0;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 31 e 40;0
798511;Ciência Da Computação;Integral;2015;19;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 19 e 21;0
798523;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.87;5.03;21.27;0;0.0;18;8;10;78.73;44.44;4;0;4;55.56;4;Mudança de curso;Excluído;Até 18;0
798525;Sistemas De Informação;Noturno;2015;37;Sim;Sisu;RS-PPI;Masculino;Pardo;Casado(A);0.5;5.32;0.0;1;0.0;5;5;0;35.0;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 31 e 40;1
798541;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);0.0;5.03;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Até 18;0
798545;Sistemas De Informação;Noturno;2015;20;Sim;Sisu;RS-PPI;Masculino;Preto;Solteiro(A);5.92;5.32;75.06;1;0.0;46;15;31;70.36;32.61;3;0;12;67.39;10;Ativo;Ativo;Entre 19 e 21;1
798549;Sistemas De Informação;Noturno;2015;30;Sim;Sisu;RI;Masculino;Branco;Casado(A);0.0;5.32;0.0;0;0.0;5;5;0;5.63;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 28 e 30;1
798550;Ciência Da Computação;Integral;2015;18;Sim;Sisu;RI;Masculino;Branco;Solteiro(A);6.48;5.03;52.12;1;0.0;39;13;26;88.78;33.33;10;0;3;66.67;8;Ativo;Ativo;Até 18;1
798554;Sistemas De Informação;Noturno;2015;20;Não;Sisu;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.11;5.32;41.6;1;0.0;37;17;20;87.47;45.95;14;0;3;54.05;9;Ativo;Ativo;Entre 19 e 21;0
798560;Ciência Da Computação;Integral;2015;18;Não;Sisu;Ampla Concorrência;Feminino;Branco;Solteiro(A);0.0;5.03;0.0;0;0.0;5;5;0;11.25;100.0;0;0;5;0.0;1;Excluído;Excluído;Até 18;0
